business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
E4b5OC_6mZ0V7B6Nyjncsg,2012-01-13,VdD-2K_izVXf9nd912TkXg,2,"My girlfriend liked this place more than I did. It may be that I'm spoiled by eating asian food in the Bay Area, but this place just didn't cut it. Unfortunately we both got red curry based dishes, so my experience was fairly limited... I got Duck w/red curry, and was not very impressed at all. The duck was tasty, but the curry was VERY bland. Honestly had I not been told it was curry, I wouldn't really have identified it as curry. The duck came with some plain steamed vegetables on the side, which as the meal went on, served to further water down my already bland curry sauce as the veggie water moved around on the plate. In addition to the curry lacking flavor, the vegetables really needed a boost as well. They should have been stir fried, or been served with a sauce of some sort. 

The service was OK, but not great. There was only one other table in there, and the waitress seemed to forget things, and when we asked her about the meals, I felt like she was giving us canned answers of ""everything is good, just order something so I can go home"". Admittedly it was about 30 or 45 minutes before they closed, so that may have had something to do with it. 

It wasn't a BAD meal by any means. It accomplished the goal of providing nourishment, and was better than bringing mickey D's back to the hotel room, but I won't be going back. The yelp definition of 2 stars is ""Meh. I've experienced better"", and I think that description fits my meal perfectly.",review,-V3CXSxnUzjkLVqi1xGrkA,0,0,0
Exx5ffvnmk4MrTyCkPRuug,2012-07-24,2YfYYOjwd_yOHxEuv-9Sqg,3,"Other then the chips and salsa (5 stars for salsa) the food is good, but not so much that I go out of my way to eat there. The fajitas are delish, with mushrooms and the meat always tender, but the price makes me cringe. At over $20 there are so many other places I rather eat. I usually opt for a cheese crisp with green onions and green chilies and a side of guacamole (which is always yummy but pricey) and I still pay for all that $15 plus what ever we are drinking.... I love the overly rustic atmosphere, but it really could use some updating and maybe a good scrub.... Some of the servers are not the friendliest, but these are mostly the family that work there and have been there forever, so don't take it personally....
But overall it is a Scottsdale landmark that is fun to bring out of towers to and the food is overall good.",review,BtQVxFotHFK3T2FtIrBWmg,1,1,0
RqbSeoeqXTwts5pfhw7nJg,2009-04-24,gjtWdiEMMfoOTCfdd3hPmA,4,"Man, if these guys were trying to replicate a gringo bar in Mexico down to every last detail, then they have it absolutely nailed. Sorry to ruin the mystery of the name. The building itself is a spectacle-- a brightly colored fusion of indoors and outdoors with a few different bars, games like the beanbag toss and televised sporting events in every direction, music blaring, a room dedicated to Elvis, and more Chuck Norris jokes than you can count plastered across the walls along with a bevy of posters advertising drink specials. A line of blue footprints painted across the concrete floor leads to the men's room, dollar signs to the ATM... genius stuff, really. It wouldn't have been at all out of place were they to have tried selling surfing monkey statues or trotting out a donkey painted like a zebra for an extra special photo opportunity.

Rumor had it that Dos Gringos had a killer Sunday brunch buffet and Bloody Mary bar, so we showed up at 10:30 AM to find... that they hadn't opened yet. A place that offers brunch but has the balls to wait until after 11 is okay in my book. Ten bucks gets you all-you-can-eat eggs, bacon, chile verde, beans, and a bunch of other stuff to tickle your fancy. There's nothing like sitting out in the sun, feeding a hangover and resuscitating last night's buzz before the clock strikes noon, and it sure beats sitting in traffic when that monstrosity of a church up the street unleashes some Old Testament fury on Alma School Road. Dos Gringos probably gets spring break wild on Friday night, but on Sunday morning, this place was just as tranquil as the doctor ordered.",review,dYtkphUrU7S2_bjif6k2uA,2,3,3
I4bSn5gXsHuSPu7L-d_8nQ,2012-12-04,EI3YXHKCwAIrEj18OVNg-g,5,"Fun, with caps if I did that sort of thing. The whole experience was great (you won't get any specifics, this review is 3 weeks after, I can't remember, sorry). Service was by that waitress who does everything perfectly. Explain food, wine, doesn't stay too long. Nice interesting big room decor. Looking forward to the next time.",review,k99cC9QpbUXlGRWwxEe93w,2,2,2
FIQz9u8Cy7aTXfMQugUYvA,2008-07-07,ic86bSr_cewJSAPfIMyW8g,5,"Who dosen't like Cosco, I love this place. The pizza is cheap and good.",review,Ut8dgpxKahmC_9v5PbYOmw,0,0,1
cp39VURFby4A6u9m2It8jg,2010-04-23,pNv6lyBfJITFITz-iIKPzw,5,"A group of us from the IVAA Summit went to Zinburger last night. The food & service was great! I think we scared our poor server (Mike), but he was wonderful!",review,LH9q3LtJRVstt8Of4N1M1g,1,1,1
MU3i2uEyUBntebU6pEyMbw,2010-03-23,7ohAK9lUtD5GluvzDTErXA,5,"I love this restaurant (even though it's a chain and I can hear my brother saying it's just a ""glorified Red Lobster""). 

I ordered the Crab and Lobster Bisque soup and am drooling thinking about how much I wish I could eat it right now. For my entree I ordered the Atlantic Salmon (stuffed with crab, shrimp, and brie cheese) which was unbelievably amazing. I also had some scalloped potatoes which was basically in the shape of a brick covered with cheesy goodness. I wanted to eat the apple pie for dessert because it looked so delicious, but could barely breathe after eating all that food. 

The service was outstanding, although the manager stopping by the table several times throughout dinner was annoying. 

I can't wait to come back here.",review,TVJP9jSapI_jVHJ89mmijA,1,2,1
8o-NLKy_XfbJtqljX9XLCA,2012-12-05,s_2Q1U2UgG14kNhFTVn-fQ,4,"This is a tough one.  I'd found out about Mrs. White's by way of Lo-Lo's, and thought I'd try Mama's food before Son's.  It was good, I'll say that.  I had the smothered chicken and regretted it immensely - fried chicken covered with gravy amounts to a mess of watery breading.  Between that and having to dig through the mess to find the bones, it wasn't exactly a lot of meat down my throat.  Mac & Cheese and white rice as my sides were good.

The ambiance?  There IS none.  I found more entertainment from the writing on the wall, which had clearly been painted over MANY times since the 60s, and the open/close sign which reads, if closed, to contact ""Jesus"".  LOL.

Unaware of the church across the street, I arrived right after Sunday services to find the place fairly full - some churchgoers, at least one newcomer party, and several regulars.  Based on the caloric content of the entrees, I wasn't surprised to see about 50% obese customers, while the rest were inexplicably thin.

As a Whitey, I can't say that I was comfortable.  Clientele is almost all Black and while they are some of my best friends, I only felt welcome because of the cordial words spoken by our waiter and the cashier at the checkout, who clearly could have beat the crap out of me with one punch.  Other than that, there were a lot of ""what are YOU doing here?"" looks from fellow customers.  I kept wishing I had brought my sista friend with me, who would have loved this place.

I'd go back, but it's not a perfect choice.  Perhaps on a Saturday when church hadn't just let out.  Also, the price is extreme - it's almost as high as Knott's Berry Farm which gives you more food for only about $2 more, and that's at theme park prices.  This is just dumpy outskirts of downtown..but again, I don't wanna judge.  I love small business and I'm proud of Mrs. White for making it this long; hope she continues for a long time to come.",review,e3LzMIrC6FtN9QeTvWiGag,1,1,1
xmtKVO7C7KYVqMBe2eQq3A,2009-05-07,PQBYt2G58kn0tBMhK3x33Q,4,The food here is generally pretty good.  Drink selection is great.  Service is normally above average.  The only thing stopping it from getting 5 stars is that it's a bit expensive relative to comparable quality places.,review,GeGDZ02UfARKBRl7LqKZuA,0,0,0
VVeogjZya58oiTxK7qUjAQ,2011-01-25,h2c-jLW9cLVIiiubGqTaog,5,"On one of my many visits to see mi amore, he took me to this fantastic little pizza joint. The aesthetics of the place were overwhelmingly perfect. I believe the maximum seating capacity of the dining area is 45, yes folks, 45. So the 2 1/2 hour wait was expected, and very VERY worth it. The pizzas are baked to order in a classic brick house oven. The toppings arent what youd find in your local Pizza Hut, either. You can choose from fresh slices of mozzarella, slices of perfectly seasoned italian sausage, pepperoni slices, salami slices, arugula, fresh basil leaves, tomatoes, etc. Basically what Im getting at, is this is beyond words delicious, classic LEGIT Italian pizza. Around the dining area, you will see freshly baked loaves of focaccia bread, that is later served to you with extra virgin olive oil for dipping once you are seated. The smell in that place is heavenly.....incredibly reminiscent of my grandmothers kitchen!!

PS GET THERE EARLY!!",review,qklF6QU-bi4Y4Bt4g6Sv8A,2,2,3
Vb9FPCEL6Ly24PNxLBaAFw,2010-01-06,iLHFyi913RBDovPVRPm_ZQ,5,"The pizza is my favorite in Phoenix.  It is light, airy and tasty and does not give you that ""I am reading to explode as my cotton mouth is making me drink two liters of water every half hour"" feeling.

The ingredients are fresh and delicious.  

I am hooked!",review,7brf9WC0Gr_7bUBXEHs9FA,0,1,1
x4L42igQPv4TFlqGR2Wthg,2011-05-27,BzeBZD_ySZHkzOxA1oNozA,4,"had the place to ourselves on a thurs nite (5/19) so...service great, mgr came over and asked if we had eaten here before ""nope"" so he said he wanted to buy dessert, ""great, thank you"" oreo cheesecake was good... now.... pizza...pricey by 2-4 bucks but was very good. can't go wrong with your toppings but the riccotta was not my cup of tea (wife liked it on her pizza). definetly going back to try it again... great crust",review,5RVUt3bCDSA7F_SahuwZ8w,0,0,0
MwaFQkJxzqg8G5_hTip99A,2012-07-09,dwC-XTgcmFTMKe1q-Cz8vQ,1,"Wednesday 7pm.  This place is your average over priced, lack of taste chain food restaurant and this place was no different. 

I have to say, I was super disappointed as I have always heard rave reviews, now I'm starting to question who I associate with and their taste in food.

Service=slow.
Food=just tastes like salt
Noise=loud and they do a dance...like a lot.

Go somewhere else and skip Joe's Crabs.",review,Pk5T0OFCbl8mIKkKYyglWQ,0,2,1
WYj43z0qmlKklhcvV75mwQ,2011-04-19,bAJIn-cEjNDPKoY3pXC3aQ,4,"After long debate of where to have lunch, I am glad that I stopped into The Greek Pita.  

I had ordered the lamb gyro with everything except onions.  The gyro was loaded with lamb meat and toppings.  The pita was soft and fresh. The Tzatziki sauce  has a nice tang to it.  It tasted light, cool, and creamy.   The total cost was $5.74 + tax.  I left with a very happy belly.",review,uqK3yvpg5Evk_XgzMW-lAw,3,5,3
9Y3aQAVITkEJYe5vLZr13w,2008-08-26,vSQQ5EC65AJFU7ZPa6owzQ,3,"They serve breakfast all day, which is always a plus.  

I had the tomato soup with grilled cheese.  The bread was delcious, tasted homemade.  However, there was way too much cheese, and it wasn't fully melted.  

My g/f had the eggs benedict, which looked really good.  She said it was really good, and filling.  

3 stars.  I've had better.  I've had worse.  La de da.",review,gsMVXAI9su3B26Fd4vyyRQ,2,2,0
FeI75xIG8PF_XZ6P80gLBQ,2012-06-04,eeJ10gamdNebtq028i0BvA,3,"I want to like Turf, but the food is just okay.  I've only been here twice, but it was not mind-blowing.

I'm not fond of the shepherd's pie here.  It is the most bland version I have had... even in this town.  

The wings, however, are pretty good.  I've eaten wings here with a couple Harps and have had a decent time.

Surprisingly good is their seared ahi tuna.  It is pretty weird to think an Irish pub would do this well, but they do.  A friend ordered it and after shaking my head and saying there's no way it could be good, I tried a bite and I had to eat crow.  

Turf is typically a stop on the pub crawl, so I will definitely be back again for boozing.",review,64YY0h0ZAR2nbzxbx0IwJg,2,1,0
